N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),Minimum Monomer Separations (A),mol
2mer-0+504,-0.09843175,2,-0.09843175,-92.30315135,2.1256e-05,21.25,19.103,19.103,"Molecule(name='C6H8N4', formula='C6H8N4', hash='e35355d')"
2mer-0+544,-0.01465007,2,-0.01465007,-92.31780143,2.114116e-05,22.782,19.138,19.138,"Molecule(name='C6H8N4', formula='C6H8N4', hash='8585ddb')"
2mer-0+676,0.08957252,1,0.04478626,-92.27301517,2.110314e-05,22.24,19.149,19.149,"Molecule(name='C6H8N4', formula='C6H8N4', hash='86d9163')"
2mer-0+458,-0.00495739,1,-0.0024787,-92.27549387,2.090669e-05,21.94,19.209,19.209,"Molecule(name='C6H8N4', formula='C6H8N4', hash='6e471a8')"
2mer-0+420,0.04906427,2,0.04906427,-92.2264296,2.075992e-05,23.302,19.254,19.254,"Molecule(name='C6H8N4', formula='C6H8N4', hash='fecb0a9')"
2mer-0+436,0.01151563,1,0.00575781,-92.22067178,2.075171e-05,22.322,19.257,19.257,"Molecule(name='C6H8N4', formula='C6H8N4', hash='72cf1ba')"
2mer-0+456,-0.03778844,1,-0.01889422,-92.239566,2.0716e-05,20.654,19.268,19.268,"Molecule(name='C6H8N4', formula='C6H8N4', hash='5515c4e')"
2mer-0+451,0.08287383,2,0.08287383,-92.15669217,2.064658e-05,21.392,19.289,19.289,"Molecule(name='C6H8N4', formula='C6H8N4', hash='03dd898')"
2mer-0+444,-0.06397798,2,-0.06397798,-92.22067015,2.059155e-05,22.328,19.307,19.307,"Molecule(name='C6H8N4', formula='C6H8N4', hash='49a9864')"
2mer-0+537,0.07195016,2,0.07195016,-92.14872,2.05545e-05,22.646,19.318,19.318,"Molecule(name='C6H8N4', formula='C6H8N4', hash='aab7e67')"
2mer-0+578,0.00762119,1,0.0038106,-92.1449094,2.053625e-05,23.547,19.324,19.324,"Molecule(name='C6H8N4', formula='C6H8N4', hash='7f91230')"
2mer-0+491,-0.08879228,2,-0.08879228,-92.23370168,2.053624e-05,22.334,19.324,19.324,"Molecule(name='C6H8N4', formula='C6H8N4', hash='85e6eda')"
2mer-0+579,-0.06857299,1,-0.03428649,-92.26798817,2.052617e-05,21.515,19.327,19.327,"Molecule(name='C6H8N4', formula='C6H8N4', hash='f661cbd')"
2mer-0+762,0.05933704,1,0.02966852,-92.23831965,2.050118e-05,23.138,19.335,19.335,"Molecule(name='C6H8N4', formula='C6H8N4', hash='ccec103')"
2mer-0+365,0.08884564,2,0.08884564,-92.14947402,2.036172e-05,22.246,19.379,19.379,"Molecule(name='C6H8N4', formula='C6H8N4', hash='4ab7df9')"
2mer-0+373,0.002059,1,0.0010295,-92.14844451,2.024968e-05,21.732,19.415,19.415,"Molecule(name='C6H8N4', formula='C6H8N4', hash='f07924e')"
2mer-0+535,0.00883018,2,0.00883018,-92.13961434,2.021399e-05,22.445,19.426,19.426,"Molecule(name='C6H8N4', formula='C6H8N4', hash='84f52f8')"
2mer-0+386,-0.0300928,2,-0.0300928,-92.16970714,2.008739e-05,23.594,19.467,19.467,"Molecule(name='C6H8N4', formula='C6H8N4', hash='b5dabc0')"
2mer-0+482,0.04610176,2,0.04610176,-92.12360538,2.00522e-05,22.317,19.478,19.478,"Molecule(name='C6H8N4', formula='C6H8N4', hash='b872e48')"
2mer-0+487,0.02525625,2,0.02525625,-92.09834912,1.985588e-05,21.0,19.542,19.542,"Molecule(name='C6H8N4', formula='C6H8N4', hash='62781b4')"
2mer-0+464,0.10076523,1,0.05038261,-92.04796651,1.97622e-05,22.97,19.573,19.573,"Molecule(name='C6H8N4', formula='C6H8N4', hash='136c9a3')"
2mer-0+413,0.0661691,2,0.0661691,-91.98179741,1.976002e-05,21.948,19.574,19.574,"Molecule(name='C6H8N4', formula='C6H8N4', hash='f88c541')"
2mer-0+758,-0.05353721,1,-0.0267686,-92.00856602,1.975157e-05,23.183,19.576,19.576,"Molecule(name='C6H8N4', formula='C6H8N4', hash='aa3b72d')"
2mer-0+500,0.05226464,2,0.05226464,-91.95630138,1.96139e-05,21.661,19.622,19.622,"Molecule(name='C6H8N4', formula='C6H8N4', hash='855d50a')"
2mer-0+382,-0.08107529,2,-0.08107529,-92.03737668,1.957074e-05,21.474,19.637,19.637,"Molecule(name='C6H8N4', formula='C6H8N4', hash='44da79f')"
2mer-0+383,-0.02601018,2,-0.02601018,-92.06338685,1.951807e-05,22.99,19.654,19.654,"Molecule(name='C6H8N4', formula='C6H8N4', hash='405c948')"
2mer-0+412,0.12410641,1,0.06205321,-92.00133365,1.93438e-05,24.049,19.713,19.713,"Molecule(name='C6H8N4', formula='C6H8N4', hash='0ae0d54')"
2mer-0+430,-0.1220289,2,-0.1220289,-92.12336254,1.928642e-05,22.912,19.733,19.733,"Molecule(name='C6H8N4', formula='C6H8N4', hash='d3864fb')"
2mer-0+393,-0.07776379,2,-0.07776379,-92.20112634,1.912313e-05,23.082,19.789,19.789,"Molecule(name='C6H8N4', formula='C6H8N4', hash='1a8e68e')"
2mer-0+437,-0.06878411,1,-0.03439206,-92.2355184,1.909627e-05,20.29,19.798,19.798,"Molecule(name='C6H8N4', formula='C6H8N4', hash='b508c6f')"
2mer-0+422,0.09441117,2,0.09441117,-92.14110722,1.887706e-05,20.647,19.874,19.874,"Molecule(name='C6H8N4', formula='C6H8N4', hash='31d76f8')"
2mer-0+404,-0.07737664,2,-0.07737664,-92.21848386,1.884463e-05,22.328,19.886,19.886,"Molecule(name='C6H8N4', formula='C6H8N4', hash='8a286c8')"
2mer-0+440,0.06963395,2,0.06963395,-92.14884991,1.881707e-05,23.574,19.895,19.895,"Molecule(name='C6H8N4', formula='C6H8N4', hash='b693099')"
2mer-0+613,-0.00314499,2,-0.00314499,-92.15199491,1.879083e-05,23.178,19.905,19.905,"Molecule(name='C6H8N4', formula='C6H8N4', hash='84b166b')"
2mer-0+452,-0.05735069,2,-0.05735069,-92.2093456,1.86899e-05,22.751,19.94,19.94,"Molecule(name='C6H8N4', formula='C6H8N4', hash='12c2597')"
2mer-0+418,0.09286221,2,0.09286221,-92.11648339,1.865992e-05,21.014,19.951,19.951,"Molecule(name='C6H8N4', formula='C6H8N4', hash='794db5f')"
2mer-0+721,-0.04782934,1,-0.02391467,-92.14039806,1.865038e-05,23.602,19.954,19.954,"Molecule(name='C6H8N4', formula='C6H8N4', hash='b30cd1e')"
2mer-0+644,0.03288654,2,0.03288654,-92.10751151,1.860539e-05,23.699,19.97,19.97,"Molecule(name='C6H8N4', formula='C6H8N4', hash='9e90e5e')"
