N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),Minimum Monomer Separations (A),mol
2mer-0+542,-0.08330161,2,-0.08330161,-83.43311107,2.764944e-05,18.835,17.5,17.5,"Molecule(name='C2H4N4', formula='C2H4N4', hash='26ad658')"
2mer-0+609,0.15864394,2,0.15864394,-83.27446713,2.762132e-05,19.932,17.506,17.506,"Molecule(name='C2H4N4', formula='C2H4N4', hash='d63cea7')"
2mer-0+718,-0.04763802,1,-0.02381901,-83.29828614,2.759022e-05,19.686,17.513,17.513,"Molecule(name='C2H4N4', formula='C2H4N4', hash='f55c3eb')"
2mer-0+526,0.14766058,2,0.14766058,-83.15062556,2.756456e-05,18.551,17.518,17.518,"Molecule(name='C2H4N4', formula='C2H4N4', hash='3caec0f')"
2mer-0+567,0.19036349,2,0.19036349,-82.96026207,2.750407e-05,18.16,17.531,17.531,"Molecule(name='C2H4N4', formula='C2H4N4', hash='98f45c1')"
2mer-0+668,-0.04501609,1,-0.02250805,-82.98277011,2.740458e-05,20.133,17.552,17.552,"Molecule(name='C2H4N4', formula='C2H4N4', hash='e413752')"
2mer-0+517,-0.2081678,1,-0.1040839,-83.08685402,2.731638e-05,17.591,17.571,17.571,"Molecule(name='C2H4N4', formula='C2H4N4', hash='d67e452')"
2mer-0+428,0.29012547,2,0.29012547,-82.79672855,2.730958e-05,19.79,17.572,17.572,"Molecule(name='C2H4N4', formula='C2H4N4', hash='721728e')"
2mer-0+430,-0.03839899,2,-0.03839899,-82.83512754,2.71517e-05,18.731,17.606,17.606,"Molecule(name='C2H4N4', formula='C2H4N4', hash='857fb28')"
2mer-0+420,-0.05482846,2,-0.05482846,-82.88995601,2.711641e-05,19.926,17.614,17.614,"Molecule(name='C2H4N4', formula='C2H4N4', hash='b887059')"
2mer-0+495,0.15139264,2,0.15139264,-82.73856337,2.700421e-05,18.277,17.638,17.638,"Molecule(name='C2H4N4', formula='C2H4N4', hash='d49c0ae')"
2mer-0+416,-0.22785117,2,-0.22785117,-82.96641454,2.682268e-05,20.63,17.678,17.678,"Molecule(name='C2H4N4', formula='C2H4N4', hash='ac1a3bd')"
2mer-0+558,0.1359159,2,0.1359159,-82.83049864,2.679798e-05,19.072,17.683,17.683,"Molecule(name='C2H4N4', formula='C2H4N4', hash='9fb7e9b')"
2mer-0+461,-0.13288166,2,-0.13288166,-82.9633803,2.665462e-05,18.471,17.715,17.715,"Molecule(name='C2H4N4', formula='C2H4N4', hash='85b95a5')"
2mer-0+468,-0.13204625,2,-0.13204625,-83.09542655,2.65936e-05,20.377,17.729,17.729,"Molecule(name='C2H4N4', formula='C2H4N4', hash='9e4c9f1')"
2mer-0+497,-0.22411874,1,-0.11205937,-83.20748592,2.652755e-05,17.971,17.743,17.743,"Molecule(name='C2H4N4', formula='C2H4N4', hash='75182dd')"
2mer-0+454,-0.05209297,2,-0.05209297,-83.25957889,2.650034e-05,20.017,17.749,17.749,"Molecule(name='C2H4N4', formula='C2H4N4', hash='d3a9d53')"
2mer-0+693,-0.10368757,1,-0.05184378,-83.31142267,2.645586e-05,19.659,17.759,17.759,"Molecule(name='C2H4N4', formula='C2H4N4', hash='36d3d92')"
2mer-0+864,0.13631927,2,0.13631927,-83.1751034,2.643365e-05,20.893,17.764,17.764,"Molecule(name='C2H4N4', formula='C2H4N4', hash='c63c6b8')"
2mer-0+554,0.17408166,2,0.17408166,-83.00102174,2.618993e-05,18.985,17.819,17.819,"Molecule(name='C2H4N4', formula='C2H4N4', hash='ab81acc')"
2mer-0+485,-0.14859458,2,-0.14859458,-83.14961632,2.616516e-05,18.387,17.825,17.825,"Molecule(name='C2H4N4', formula='C2H4N4', hash='3e417ee')"
2mer-0+453,-0.26968366,2,-0.26968366,-83.41929998,2.616163e-05,20.63,17.826,17.826,"Molecule(name='C2H4N4', formula='C2H4N4', hash='8c944ac')"
2mer-0+483,-0.08286845,1,-0.04143423,-83.46073421,2.611178e-05,18.784,17.837,17.837,"Molecule(name='C2H4N4', formula='C2H4N4', hash='629d188')"
2mer-0+661,-0.10889152,2,-0.10889152,-83.56962573,2.605188e-05,19.631,17.851,17.851,"Molecule(name='C2H4N4', formula='C2H4N4', hash='744c54f')"
2mer-0+475,-0.07941903,2,-0.07941903,-83.64904476,2.603103e-05,19.316,17.855,17.855,"Molecule(name='C2H4N4', formula='C2H4N4', hash='9730dd9')"
2mer-0+674,-0.17221857,1,-0.08610928,-83.73515404,2.569905e-05,19.087,17.932,17.932,"Molecule(name='C2H4N4', formula='C2H4N4', hash='51d5cc8')"
2mer-0+449,-0.27995352,2,-0.27995352,-84.01510756,2.558182e-05,20.874,17.959,17.959,"Molecule(name='C2H4N4', formula='C2H4N4', hash='3abbe0d')"
2mer-0+540,-0.19802082,2,-0.19802082,-84.21312838,2.553452e-05,18.572,17.97,17.97,"Molecule(name='C2H4N4', formula='C2H4N4', hash='b1a2545')"
2mer-0+501,-0.07790626,2,-0.07790626,-84.29103464,2.5423e-05,19.397,17.997,17.997,"Molecule(name='C2H4N4', formula='C2H4N4', hash='2a06bcc')"
2mer-0+507,0.03832647,1,0.01916324,-84.2718714,2.542058e-05,19.293,17.997,17.997,"Molecule(name='C2H4N4', formula='C2H4N4', hash='6dcfcc1')"
2mer-0+741,-0.04917731,2,-0.04917731,-84.32104871,2.533276e-05,20.273,18.018,18.018,"Molecule(name='C2H4N4', formula='C2H4N4', hash='c36b7cd')"
2mer-0+603,-0.1614738,1,-0.0807369,-84.40178562,2.525333e-05,19.441,18.037,18.037,"Molecule(name='C2H4N4', formula='C2H4N4', hash='4209cd9')"
2mer-0+763,-0.09857427,1,-0.04928713,-84.45107275,2.524976e-05,20.17,18.038,18.038,"Molecule(name='C2H4N4', formula='C2H4N4', hash='421fcca')"
2mer-0+482,0.23252277,1,0.11626138,-84.33481137,2.506629e-05,20.462,18.082,18.082,"Molecule(name='C2H4N4', formula='C2H4N4', hash='50debc2')"
2mer-0+556,-0.03243585,1,-0.01621792,-84.35102929,2.504787e-05,19.374,18.086,18.086,"Molecule(name='C2H4N4', formula='C2H4N4', hash='ababac0')"
2mer-0+702,-0.07779174,2,-0.07779174,-84.42882103,2.503385e-05,20.083,18.089,18.089,"Molecule(name='C2H4N4', formula='C2H4N4', hash='4c4a3b7')"
2mer-0+508,0.17333755,1,0.08666878,-84.34215225,2.491203e-05,20.129,18.119,18.119,"Molecule(name='C2H4N4', formula='C2H4N4', hash='9e0c608')"
2mer-0+520,-0.10073035,2,-0.10073035,-84.4428826,2.4883e-05,19.926,18.126,18.126,"Molecule(name='C2H4N4', formula='C2H4N4', hash='2e939cc')"
2mer-0+789,-0.00991277,1,-0.00495639,-84.44783899,2.484588e-05,20.996,18.135,18.135,"Molecule(name='C2H4N4', formula='C2H4N4', hash='e063802')"
2mer-0+446,0.23621162,2,0.23621162,-84.21162737,2.481685e-05,20.303,18.142,18.142,"Molecule(name='C2H4N4', formula='C2H4N4', hash='5e9e4da')"
2mer-0+469,0.22690637,2,0.22690637,-83.984721,2.481685e-05,20.303,18.142,18.142,"Molecule(name='C2H4N4', formula='C2H4N4', hash='2110d39')"
2mer-0+467,-0.07615425,2,-0.07615425,-84.06087525,2.474263e-05,19.993,18.16,18.16,"Molecule(name='C2H4N4', formula='C2H4N4', hash='6452d16')"
2mer-0+472,-0.06020439,2,-0.06020439,-84.12107963,2.473914e-05,20.63,18.161,18.161,"Molecule(name='C2H4N4', formula='C2H4N4', hash='0dab8b6')"
2mer-0+955,0.10384858,2,0.10384858,-84.01723105,2.453093e-05,21.517,18.212,18.212,"Molecule(name='C2H4N4', formula='C2H4N4', hash='04d4560')"
2mer-0+590,-0.1734448,2,-0.1734448,-84.19067586,2.438603e-05,19.166,18.248,18.248,"Molecule(name='C2H4N4', formula='C2H4N4', hash='f247d3d')"
2mer-0+571,0.17971926,2,0.17971926,-84.0109566,2.436832e-05,19.37,18.253,18.253,"Molecule(name='C2H4N4', formula='C2H4N4', hash='10a3af7')"
2mer-0+537,-0.05259014,2,-0.05259014,-84.06354674,2.428097e-05,20.054,18.275,18.275,"Molecule(name='C2H4N4', formula='C2H4N4', hash='673aa18')"
2mer-0+944,0.1332896,2,0.1332896,-83.93025713,2.414861e-05,21.523,18.308,18.308,"Molecule(name='C2H4N4', formula='C2H4N4', hash='fd345f6')"
2mer-0+851,0.08000824,1,0.04000412,-83.89025301,2.408063e-05,21.133,18.325,18.325,"Molecule(name='C2H4N4', formula='C2H4N4', hash='e89d657')"
2mer-0+492,-0.02451978,2,-0.02451978,-83.9147728,2.405016e-05,19.397,18.333,18.333,"Molecule(name='C2H4N4', formula='C2H4N4', hash='83a124b')"
2mer-0+551,-0.05715651,2,-0.05715651,-83.9719293,2.403138e-05,20.512,18.338,18.338,"Molecule(name='C2H4N4', formula='C2H4N4', hash='aab692a')"
2mer-0+575,0.09970378,2,0.09970378,-83.87222552,2.391947e-05,19.884,18.366,18.366,"Molecule(name='C2H4N4', formula='C2H4N4', hash='20a49be')"
2mer-0+629,-0.18551451,1,-0.09275725,-83.96498278,2.381445e-05,19.094,18.393,18.393,"Molecule(name='C2H4N4', formula='C2H4N4', hash='4b9b8aa')"
2mer-0+796,0.0191728,1,0.0095864,-83.95539638,2.378133e-05,20.473,18.402,18.402,"Molecule(name='C2H4N4', formula='C2H4N4', hash='2e49af0')"
2mer-0+530,-0.05657359,1,-0.0282868,-83.98368317,2.375985e-05,19.318,18.407,18.407,"Molecule(name='C2H4N4', formula='C2H4N4', hash='586685c')"
2mer-0+572,-0.17957274,2,-0.17957274,-84.16325591,2.36354e-05,20.186,18.439,18.439,"Molecule(name='C2H4N4', formula='C2H4N4', hash='daa7480')"
2mer-0+519,-0.08661129,2,-0.08661129,-84.2498672,2.358245e-05,20.63,18.453,18.453,"Molecule(name='C2H4N4', formula='C2H4N4', hash='d4906fd')"
2mer-0+552,0.16136834,2,0.16136834,-84.08849886,2.352392e-05,19.072,18.468,18.468,"Molecule(name='C2H4N4', formula='C2H4N4', hash='0bd4bde')"
2mer-0+616,0.16325774,2,0.16325774,-83.92524113,2.347143e-05,19.675,18.482,18.482,"Molecule(name='C2H4N4', formula='C2H4N4', hash='bb9dd31')"
2mer-0+639,-0.14133125,2,-0.14133125,-84.06657237,2.344398e-05,18.926,18.489,18.489,"Molecule(name='C2H4N4', formula='C2H4N4', hash='11d17dd')"
2mer-0+593,0.00702298,2,0.00702298,-84.0595494,2.318342e-05,20.333,18.558,18.558,"Molecule(name='C2H4N4', formula='C2H4N4', hash='934746a')"
2mer-0+502,-0.04231202,2,-0.04231202,-84.10186141,2.318001e-05,19.651,18.559,18.559,"Molecule(name='C2H4N4', formula='C2H4N4', hash='4dd3e2b')"
2mer-0+489,-0.24067848,2,-0.24067848,-84.34253989,2.314315e-05,21.503,18.569,18.569,"Molecule(name='C2H4N4', formula='C2H4N4', hash='9d1de81')"
2mer-0+541,-0.01979585,2,-0.01979585,-84.36233574,2.302905e-05,20.572,18.6,18.6,"Molecule(name='C2H4N4', formula='C2H4N4', hash='e78e454')"
2mer-0+771,-0.13942203,1,-0.06971101,-84.43204675,2.302617e-05,19.793,18.601,18.601,"Molecule(name='C2H4N4', formula='C2H4N4', hash='ff262f0')"
2mer-0+506,-0.03759527,2,-0.03759527,-84.46964202,2.295146e-05,20.672,18.621,18.621,"Molecule(name='C2H4N4', formula='C2H4N4', hash='5d0edfc')"
2mer-0+662,-0.07296445,2,-0.07296445,-84.54260647,2.294812e-05,20.622,18.622,18.622,"Molecule(name='C2H4N4', formula='C2H4N4', hash='ca503e4')"
2mer-0+543,0.16202583,2,0.16202583,-84.38058064,2.294789e-05,19.627,18.622,18.622,"Molecule(name='C2H4N4', formula='C2H4N4', hash='75bd513')"
2mer-0+548,-0.05690367,2,-0.05690367,-84.43748431,2.291457e-05,19.836,18.631,18.631,"Molecule(name='C2H4N4', formula='C2H4N4', hash='f54afbb')"
2mer-0+574,-0.05186795,2,-0.05186795,-84.48935226,2.290584e-05,20.683,18.633,18.633,"Molecule(name='C2H4N4', formula='C2H4N4', hash='83da17d')"
2mer-0+529,0.20586675,1,0.10293337,-84.38641889,2.286472e-05,20.954,18.644,18.644,"Molecule(name='C2H4N4', formula='C2H4N4', hash='799a6ff')"
2mer-0+573,-0.16810852,2,-0.16810852,-84.55452741,2.286212e-05,20.186,18.645,18.645,"Molecule(name='C2H4N4', formula='C2H4N4', hash='d0539d4')"
2mer-0+665,-0.03757594,2,-0.03757594,-84.59210335,2.285371e-05,20.426,18.647,18.647,"Molecule(name='C2H4N4', formula='C2H4N4', hash='9f24f24')"
2mer-0+582,0.16241986,2,0.16241986,-84.42968349,2.282472e-05,19.627,18.655,18.655,"Molecule(name='C2H4N4', formula='C2H4N4', hash='1b9be54')"
2mer-0+513,-0.01926641,2,-0.01926641,-84.4489499,2.278807e-05,19.712,18.665,18.665,"Molecule(name='C2H4N4', formula='C2H4N4', hash='e8ebb84')"
2mer-0+523,-0.03601015,2,-0.03601015,-84.48496005,2.277695e-05,20.874,18.668,18.668,"Molecule(name='C2H4N4', formula='C2H4N4', hash='35c74ba')"
2mer-0+886,0.11950924,2,0.11950924,-84.3654508,2.271278e-05,21.523,18.686,18.686,"Molecule(name='C2H4N4', formula='C2H4N4', hash='bf2f0a3')"
2mer-0+536,0.1375145,2,0.1375145,-84.2279363,2.262773e-05,19.51,18.709,18.709,"Molecule(name='C2H4N4', formula='C2H4N4', hash='2b29f37')"
2mer-0+544,0.09283234,2,0.09283234,-84.13510397,2.256223e-05,19.664,18.727,18.727,"Molecule(name='C2H4N4', formula='C2H4N4', hash='21eae50')"
2mer-0+503,0.15853139,2,0.15853139,-83.97657258,2.253037e-05,20.871,18.736,18.736,"Molecule(name='C2H4N4', formula='C2H4N4', hash='b34c1ac')"
2mer-0+975,0.06105441,1,0.03052721,-83.94604537,2.250395e-05,21.338,18.743,18.743,"Molecule(name='C2H4N4', formula='C2H4N4', hash='c5ea521')"
2mer-0+685,-0.05532543,2,-0.05532543,-84.0013708,2.244912e-05,20.273,18.759,18.759,"Molecule(name='C2H4N4', formula='C2H4N4', hash='1745c4e')"
2mer-0+601,0.0986587,2,0.0986587,-83.9027121,2.237001e-05,20.35,18.781,18.781,"Molecule(name='C2H4N4', formula='C2H4N4', hash='12cc4d2')"
2mer-0+607,-0.05056991,2,-0.05056991,-83.95328201,2.234127e-05,21.152,18.789,18.789,"Molecule(name='C2H4N4', formula='C2H4N4', hash='4e2b02a')"
2mer-0+861,-0.07162254,2,-0.07162254,-84.02490455,2.215694e-05,20.763,18.841,18.841,"Molecule(name='C2H4N4', formula='C2H4N4', hash='291605b')"
2mer-0+666,-0.11266158,1,-0.05633079,-84.08123534,2.209148e-05,19.366,18.859,18.859,"Molecule(name='C2H4N4', formula='C2H4N4', hash='71d5ac4')"
2mer-0+1095,0.17720409,1,0.08860205,-83.9926333,2.178268e-05,22.399,18.948,18.948,"Molecule(name='C2H4N4', formula='C2H4N4', hash='ee5ea34')"
2mer-0+691,-0.15116599,1,-0.075583,-84.06821629,2.158272e-05,19.957,19.006,19.006,"Molecule(name='C2H4N4', formula='C2H4N4', hash='aa2c545')"
2mer-0+511,0.16772305,2,0.16772305,-83.90049324,2.156217e-05,21.094,19.012,19.012,"Molecule(name='C2H4N4', formula='C2H4N4', hash='b4ef8da')"
2mer-0+640,-0.15155617,1,-0.07577809,-83.97627133,2.145933e-05,20.398,19.043,19.043,"Molecule(name='C2H4N4', formula='C2H4N4', hash='bd9ab86')"
2mer-0+614,0.10159615,2,0.10159615,-83.87467518,2.142317e-05,20.594,19.053,19.053,"Molecule(name='C2H4N4', formula='C2H4N4', hash='5c8a7da')"
2mer-0+721,0.10228915,2,0.10228915,-83.77238603,2.139703e-05,19.904,19.061,19.061,"Molecule(name='C2H4N4', formula='C2H4N4', hash='008a452')"
2mer-0+1133,0.19454452,2,0.19454452,-83.57784151,2.12754e-05,22.637,19.097,19.097,"Molecule(name='C2H4N4', formula='C2H4N4', hash='03ca3b6')"
2mer-0+894,0.00722817,2,0.00722817,-83.57061335,2.117908e-05,21.692,19.126,19.126,"Molecule(name='C2H4N4', formula='C2H4N4', hash='e6348f4')"
2mer-0+636,-0.06763349,2,-0.06763349,-83.63824684,2.103613e-05,21.259,19.17,19.17,"Molecule(name='C2H4N4', formula='C2H4N4', hash='ab0dde3')"
2mer-0+657,-0.1580489,2,-0.1580489,-83.79629574,2.103589e-05,19.903,19.17,19.17,"Molecule(name='C2H4N4', formula='C2H4N4', hash='4329c73')"
2mer-0+1167,0.14624197,1,0.07312098,-83.72317476,2.090625e-05,22.849,19.209,19.209,"Molecule(name='C2H4N4', formula='C2H4N4', hash='cd73752')"
2mer-0+649,-0.04080049,2,-0.04080049,-83.76397525,2.087623e-05,21.17,19.218,19.218,"Molecule(name='C2H4N4', formula='C2H4N4', hash='f85892f')"
2mer-0+951,0.11541825,2,0.11541825,-83.64855701,2.080092e-05,22.132,19.242,19.242,"Molecule(name='C2H4N4', formula='C2H4N4', hash='ac9a87b')"
2mer-0+681,0.11379536,2,0.11379536,-83.53476164,2.078892e-05,20.333,19.245,19.245,"Molecule(name='C2H4N4', formula='C2H4N4', hash='a66b025')"
2mer-0+1003,0.09096443,2,0.09096443,-83.44379721,2.06271e-05,22.383,19.295,19.295,"Molecule(name='C2H4N4', formula='C2H4N4', hash='acfc3d2')"
2mer-0+690,-0.14269718,2,-0.14269718,-83.58649439,2.044357e-05,20.332,19.353,19.353,"Molecule(name='C2H4N4', formula='C2H4N4', hash='86ceeae')"
2mer-0+587,0.00318995,2,0.00318995,-83.58330445,2.044299e-05,21.152,19.353,19.353,"Molecule(name='C2H4N4', formula='C2H4N4', hash='98b57f3')"
2mer-0+563,0.15276372,2,0.15276372,-83.43054072,2.032568e-05,21.428,19.39,19.39,"Molecule(name='C2H4N4', formula='C2H4N4', hash='eff670c')"
2mer-0+581,0.000193,2,0.000193,-83.43034772,2.029115e-05,21.259,19.401,19.401,"Molecule(name='C2H4N4', formula='C2H4N4', hash='608fda9')"
2mer-0+694,0.08351773,2,0.08351773,-83.34682999,2.026829e-05,21.033,19.409,19.409,"Molecule(name='C2H4N4', formula='C2H4N4', hash='1d221cf')"
2mer-0+773,0.12134481,2,0.12134481,-83.22548518,2.025904e-05,21.069,19.412,19.412,"Molecule(name='C2H4N4', formula='C2H4N4', hash='1dcea95')"
2mer-0+630,-0.01844447,2,-0.01844447,-83.24392965,2.021462e-05,21.634,19.426,19.426,"Molecule(name='C2H4N4', formula='C2H4N4', hash='1ac7738')"
2mer-0+626,-0.06544456,2,-0.06544456,-83.30937421,2.019331e-05,21.887,19.433,19.433,"Molecule(name='C2H4N4', formula='C2H4N4', hash='2760207')"
2mer-0+805,0.10835408,2,0.10835408,-83.20102013,2.014074e-05,20.928,19.45,19.45,"Molecule(name='C2H4N4', formula='C2H4N4', hash='9cb7e26')"
2mer-0+774,0.09222612,2,0.09222612,-83.10879401,2.009092e-05,21.069,19.466,19.466,"Molecule(name='C2H4N4', formula='C2H4N4', hash='383bf5b')"
2mer-0+553,0.16754584,2,0.16754584,-82.94124817,2.00668e-05,21.501,19.473,19.473,"Molecule(name='C2H4N4', formula='C2H4N4', hash='9cdeb90')"
2mer-0+585,-0.01515923,2,-0.01515923,-82.9564074,1.998924e-05,21.503,19.499,19.499,"Molecule(name='C2H4N4', formula='C2H4N4', hash='38ff38a')"
2mer-0+759,-0.12275244,1,-0.06137622,-83.01778362,1.973678e-05,21.251,19.581,19.581,"Molecule(name='C2H4N4', formula='C2H4N4', hash='79c6331')"
2mer-0+1214,0.20959984,1,0.10479992,-82.91298369,1.973485e-05,23.004,19.582,19.582,"Molecule(name='C2H4N4', formula='C2H4N4', hash='7221fc6')"
2mer-0+1137,0.11355304,1,0.05677652,-82.85620717,1.972641e-05,22.886,19.585,19.585,"Molecule(name='C2H4N4', formula='C2H4N4', hash='d391b88')"
2mer-0+1153,0.11998356,2,0.11998356,-82.73622362,1.9676e-05,22.998,19.601,19.601,"Molecule(name='C2H4N4', formula='C2H4N4', hash='8c54bc0')"
2mer-0+606,-0.07830001,2,-0.07830001,-82.81452362,1.965123e-05,21.137,19.61,19.61,"Molecule(name='C2H4N4', formula='C2H4N4', hash='17f8cf0')"
2mer-0+624,-0.17137175,2,-0.17137175,-82.98589538,1.962686e-05,22.43,19.618,19.618,"Molecule(name='C2H4N4', formula='C2H4N4', hash='1472f1f')"
2mer-0+823,-0.14534595,1,-0.07267298,-83.05856835,1.961654e-05,20.608,19.621,19.621,"Molecule(name='C2H4N4', formula='C2H4N4', hash='ed485f3')"
2mer-0+996,0.08456263,2,0.08456263,-82.97400572,1.959406e-05,22.383,19.629,19.629,"Molecule(name='C2H4N4', formula='C2H4N4', hash='9890fd1')"
2mer-0+669,-0.026046,2,-0.026046,-83.00005172,1.959046e-05,21.684,19.63,19.63,"Molecule(name='C2H4N4', formula='C2H4N4', hash='7a32ac0')"
2mer-0+697,0.13104939,2,0.13104939,-82.86900232,1.956554e-05,21.152,19.638,19.638,"Molecule(name='C2H4N4', formula='C2H4N4', hash='7dd4b3a')"
2mer-0+744,0.14323412,2,0.14323412,-82.7257682,1.950669e-05,20.568,19.658,19.658,"Molecule(name='C2H4N4', formula='C2H4N4', hash='076a273')"
2mer-0+737,0.13161232,2,0.13161232,-82.59415588,1.942873e-05,20.683,19.684,19.684,"Molecule(name='C2H4N4', formula='C2H4N4', hash='4fdc435')"
2mer-0+589,0.00164625,1,0.00082313,-82.59333276,1.942396e-05,21.246,19.686,19.686,"Molecule(name='C2H4N4', formula='C2H4N4', hash='90d9916')"
2mer-0+600,-0.20495024,2,-0.20495024,-82.798283,1.939689e-05,22.592,19.695,19.695,"Molecule(name='C2H4N4', formula='C2H4N4', hash='0628a59')"
2mer-0+1106,0.08885756,2,0.08885756,-82.70942544,1.938095e-05,22.654,19.7,19.7,"Molecule(name='C2H4N4', formula='C2H4N4', hash='1e6573d')"
2mer-0+608,-0.05908762,2,-0.05908762,-82.76851306,1.917928e-05,20.946,19.769,19.769,"Molecule(name='C2H4N4', formula='C2H4N4', hash='b361a6b')"
2mer-0+623,0.05252534,2,0.05252534,-82.71598772,1.916294e-05,21.421,19.775,19.775,"Molecule(name='C2H4N4', formula='C2H4N4', hash='d70eb00')"
2mer-0+689,-0.024285,2,-0.024285,-82.74027272,1.91627e-05,21.935,19.775,19.775,"Molecule(name='C2H4N4', formula='C2H4N4', hash='700f495')"
2mer-0+635,-0.09078948,1,-0.04539474,-82.78566746,1.912903e-05,20.652,19.787,19.787,"Molecule(name='C2H4N4', formula='C2H4N4', hash='7b89efb')"
2mer-0+695,0.09660149,2,0.09660149,-82.68906597,1.909705e-05,21.033,19.798,19.798,"Molecule(name='C2H4N4', formula='C2H4N4', hash='4546cb9')"
2mer-0+584,-0.12006121,2,-0.12006121,-82.80912718,1.909623e-05,22.253,19.798,19.798,"Molecule(name='C2H4N4', formula='C2H4N4', hash='5c9a404')"
2mer-0+622,-0.0172331,2,-0.0172331,-82.82636028,1.906963e-05,20.796,19.807,19.807,"Molecule(name='C2H4N4', formula='C2H4N4', hash='ea93f53')"
2mer-0+637,-0.04542838,2,-0.04542838,-82.87178866,1.906963e-05,20.796,19.807,19.807,"Molecule(name='C2H4N4', formula='C2H4N4', hash='fcc2ade')"
2mer-0+834,-0.07911814,2,-0.07911814,-82.9509068,1.903648e-05,21.918,19.819,19.819,"Molecule(name='C2H4N4', formula='C2H4N4', hash='fc7c980')"
2mer-0+1272,0.172198,1,0.086099,-82.8648078,1.89898e-05,23.442,19.835,19.835,"Molecule(name='C2H4N4', formula='C2H4N4', hash='5136fde')"
2mer-0+671,-0.02498814,2,-0.02498814,-82.88979593,1.896342e-05,21.206,19.844,19.844,"Molecule(name='C2H4N4', formula='C2H4N4', hash='cf5b95c')"
2mer-0+638,-0.00927294,2,-0.00927294,-82.89906887,1.889476e-05,21.957,19.868,19.868,"Molecule(name='C2H4N4', formula='C2H4N4', hash='09a2d5a')"
2mer-0+641,0.14665797,2,0.14665797,-82.7524109,1.875822e-05,21.897,19.916,19.916,"Molecule(name='C2H4N4', formula='C2H4N4', hash='78b7365')"
2mer-0+772,-0.12618216,1,-0.06309108,-82.81550198,1.870451e-05,20.063,19.935,19.935,"Molecule(name='C2H4N4', formula='C2H4N4', hash='d040c1a')"
2mer-0+615,-0.20277733,2,-0.20277733,-83.01827931,1.865885e-05,22.95,19.951,19.951,"Molecule(name='C2H4N4', formula='C2H4N4', hash='99d063b')"
2mer-0+919,-0.03705124,2,-0.03705124,-83.05533055,1.859684e-05,22.069,19.974,19.974,"Molecule(name='C2H4N4', formula='C2H4N4', hash='efd56bf')"
2mer-0+888,-0.0880675,1,-0.04403375,-83.0993643,1.856194e-05,21.451,19.986,19.986,"Molecule(name='C2H4N4', formula='C2H4N4', hash='12adab5')"
