N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),Minimum Monomer Separations (A),mol
2mer-0+414,-0.1297064,1,-0.0648532,-80.78976831,3.131805e-05,17.817,16.788,16.788,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='e14a86c')"
2mer-0+557,0.16388937,2,0.16388937,-80.62587893,3.13176e-05,17.652,16.788,16.788,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='9dee845')"
2mer-0+367,-0.18734912,2,-0.18734912,-80.81322805,3.120015e-05,18.005,16.809,16.809,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='b554b50')"
2mer-0+572,0.07161439,1,0.0358072,-80.77742086,3.101322e-05,19.457,16.843,16.843,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='3bb0f46')"
2mer-0+418,-0.09085018,2,-0.09085018,-80.86827104,3.096287e-05,18.954,16.852,16.852,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='f403a9e')"
2mer-0+493,-0.03565604,1,-0.01782802,-80.88609906,3.066544e-05,19.987,16.906,16.906,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='f71db9c')"
2mer-0+569,-0.19887521,1,-0.0994376,-80.98553666,3.055721e-05,17.21,16.926,16.926,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='847b43e')"
2mer-0+390,-0.07950857,2,-0.07950857,-81.06504523,3.042054e-05,18.996,16.952,16.952,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='e1cb40c')"
2mer-0+490,-0.10743744,2,-0.10743744,-81.17248267,3.031049e-05,18.624,16.972,16.972,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='8396633')"
2mer-0+412,0.05330791,1,0.02665395,-81.14582872,3.029886e-05,19.683,16.974,16.974,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='4019270')"
2mer-0+355,0.11433768,2,0.11433768,-81.03149104,3.021703e-05,18.165,16.99,16.99,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='d8bd379')"
2mer-0+468,-0.14728337,2,-0.14728337,-81.17877441,2.984002e-05,19.388,17.061,17.061,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='02d426d')"
2mer-0+334,0.18087615,2,0.18087615,-80.99789826,2.982869e-05,17.371,17.063,17.063,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='c8cfe49')"
2mer-0+402,0.13381608,2,0.13381608,-80.86408218,2.958121e-05,18.021,17.11,17.11,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='dfe68b7')"
2mer-0+467,0.06522848,2,0.06522848,-80.7988537,2.957346e-05,19.135,17.112,17.112,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='e0364a4')"
2mer-0+549,0.06113732,2,0.06113732,-80.73771638,2.95103e-05,19.647,17.124,17.124,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='2bb606e')"
2mer-0+652,-0.10380418,1,-0.05190209,-80.78961847,2.933847e-05,19.714,17.158,17.158,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='10a1e0a')"
2mer-0+580,0.27835598,1,0.13917799,-80.65044048,2.913593e-05,19.411,17.197,17.197,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='4f8f60d')"
2mer-0+535,0.24316885,1,0.12158442,-80.52885605,2.909984e-05,19.25,17.204,17.204,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='47ec539')"
2mer-0+538,-0.2611017,2,-0.2611017,-80.78995775,2.900409e-05,20.236,17.223,17.223,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='d729570')"
2mer-0+616,0.17867367,2,0.17867367,-80.61128408,2.890502e-05,18.039,17.243,17.243,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='ecef4bc')"
2mer-0+481,-0.10154207,2,-0.10154207,-80.71282615,2.888671e-05,19.466,17.247,17.247,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='e08aaf8')"
2mer-0+534,-0.08949604,1,-0.04474802,-80.75757417,2.884963e-05,18.962,17.254,17.254,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='77997d9')"
2mer-0+375,0.15363113,2,0.15363113,-80.60394304,2.863469e-05,18.417,17.297,17.297,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='47764dd')"
2mer-0+368,0.14544012,2,0.14544012,-80.45850292,2.860937e-05,18.921,17.302,17.302,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='ed827eb')"
2mer-0+370,0.11507349,2,0.11507349,-80.34342943,2.854771e-05,18.103,17.315,17.315,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='f9f7abe')"
2mer-0+356,-0.13359249,1,-0.06679624,-80.41022568,2.851624e-05,18.121,17.321,17.321,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='7531109')"
2mer-0+681,-0.11897998,1,-0.05948999,-80.46971566,2.849668e-05,19.613,17.325,17.325,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='1bc7be2')"
2mer-0+404,-0.13183579,2,-0.13183579,-80.60155145,2.847224e-05,18.944,17.33,17.33,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='4cb6c8d')"
2mer-0+463,-0.10246949,2,-0.10246949,-80.70402094,2.842583e-05,19.486,17.339,17.339,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='499091c')"
2mer-0+611,-0.06299977,2,-0.06299977,-80.76702072,2.834592e-05,19.109,17.356,17.356,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='049d360')"
2mer-0+671,0.15295064,2,0.15295064,-80.61407008,2.819554e-05,18.587,17.386,17.386,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='1cd3231')"
2mer-0+573,-0.15726075,2,-0.15726075,-80.77133082,2.815451e-05,19.952,17.395,17.395,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='9e19363')"
2mer-0+521,0.19159503,1,0.09579751,-80.67553331,2.810355e-05,19.312,17.405,17.405,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='de85d5b')"
2mer-0+430,0.05383385,1,0.02691693,-80.64861638,2.801776e-05,19.845,17.423,17.423,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='db8bc38')"
2mer-0+364,-0.14384772,2,-0.14384772,-80.7924641,2.799841e-05,18.452,17.427,17.427,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='f8a503f')"
2mer-0+478,-0.07619428,2,-0.07619428,-80.86865838,2.791448e-05,19.587,17.444,17.444,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='3b0edda')"
2mer-0+578,0.165857,1,0.0829285,-80.78572988,2.789216e-05,20.598,17.449,17.449,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='64d5174')"
2mer-0+460,0.00930304,2,0.00930304,-80.77642684,2.786659e-05,19.525,17.454,17.454,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='fc33d6a')"
2mer-0+617,0.07459906,1,0.03729953,-80.73912731,2.779195e-05,18.955,17.47,17.47,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='b7a4c3a')"
2mer-0+629,0.29745257,1,0.14872629,-80.59040102,2.774088e-05,19.779,17.481,17.481,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='a47aa09')"
2mer-0+442,0.10454571,2,0.10454571,-80.48585532,2.754182e-05,19.091,17.523,17.523,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='c9f7bb8')"
2mer-0+544,-0.15722752,2,-0.15722752,-80.64308284,2.748408e-05,19.952,17.535,17.535,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='68966f5')"
2mer-0+651,-0.12821472,1,-0.06410736,-80.70719019,2.73955e-05,20.226,17.554,17.554,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='4eb25d0')"
2mer-0+432,0.09605172,2,0.09605172,-80.61113847,2.733964e-05,19.13,17.566,17.566,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='0a85d69')"
2mer-0+548,-0.01080635,2,-0.01080635,-80.62194482,2.71634e-05,19.372,17.604,17.604,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='be083c3')"
2mer-0+499,0.11504935,2,0.11504935,-80.50689547,2.700347e-05,19.372,17.638,17.638,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='bcadca1')"
2mer-0+542,0.09833595,2,0.09833595,-80.40855953,2.692089e-05,19.214,17.657,17.657,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='be10bea')"
2mer-0+591,0.20486212,1,0.10243106,-80.30612847,2.69029e-05,19.707,17.66,17.66,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='0228282')"
2mer-0+565,-0.14031001,1,-0.07015501,-80.37628347,2.681142e-05,20.05,17.68,17.68,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='6537a41')"
2mer-0+675,-0.06046218,2,-0.06046218,-80.43674565,2.670073e-05,19.753,17.705,17.705,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='b04c5a4')"
2mer-0+424,-0.04873861,2,-0.04873861,-80.48548426,2.666817e-05,19.708,17.712,17.712,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='9c6337c')"
2mer-0+695,-0.08203053,1,-0.04101527,-80.52649953,2.655706e-05,20.46,17.737,17.737,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='6b42c0c')"
2mer-0+550,0.19139307,1,0.09569653,-80.43080299,2.653912e-05,21.319,17.741,17.741,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='2ee76a8')"
2mer-0+605,0.24169206,1,0.12084603,-80.30995696,2.650375e-05,19.854,17.749,17.749,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='700aea8')"
2mer-0+527,-0.09057431,2,-0.09057431,-80.40053128,2.640145e-05,19.971,17.772,17.772,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='a2077a9')"
2mer-0+420,-0.1070995,1,-0.05354975,-80.45408102,2.637346e-05,19.594,17.778,17.778,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='29ad89f')"
2mer-0+392,-0.15059575,1,-0.07529788,-80.5293789,2.624249e-05,18.146,17.807,17.807,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='32aab8b')"
2mer-0+607,0.10629607,1,0.05314803,-80.47623087,2.613842e-05,20.731,17.831,17.831,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='1577d6d')"
2mer-0+479,0.10286585,2,0.10286585,-80.37336501,2.583732e-05,20.541,17.9,17.9,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='a1a6c2c')"
2mer-0+676,-0.08992125,1,-0.04496063,-80.41832564,2.556676e-05,18.683,17.963,17.963,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='5477e8d')"
2mer-0+668,-0.05741334,2,-0.05741334,-80.47573898,2.549759e-05,20.064,17.979,17.979,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='6f0b11a')"
2mer-0+469,-0.12417703,1,-0.06208851,-80.53782749,2.549137e-05,19.341,17.981,17.981,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='719d6ae')"
2mer-0+517,0.09251094,2,0.09251094,-80.44531655,2.535849e-05,20.725,18.012,18.012,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='8093cec')"
2mer-0+528,0.01095793,1,0.00547897,-80.43983758,2.528606e-05,20.009,18.029,18.029,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='312e69d')"
2mer-0+692,-0.03401838,2,-0.03401838,-80.47385596,2.518193e-05,19.701,18.054,18.054,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='60bd239')"
2mer-0+690,0.05619815,1,0.02809908,-80.44575689,2.508259e-05,20.388,18.078,18.078,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='d64d8cf')"
2mer-0+515,0.10794693,2,0.10794693,-80.33780995,2.502679e-05,20.632,18.091,18.091,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='d67020a')"
2mer-0+455,-0.12914943,2,-0.12914943,-80.46695938,2.49978e-05,19.938,18.098,18.098,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='7acf98f')"
2mer-0+473,0.11812421,2,0.11812421,-80.34883517,2.499057e-05,19.529,18.1,18.1,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='5be400e')"
2mer-0+621,-0.02512525,1,-0.01256263,-80.36139779,2.489359e-05,20.632,18.123,18.123,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='dd48805')"
2mer-0+758,0.1178027,1,0.05890135,-80.30249644,2.483012e-05,19.901,18.139,18.139,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='30b67df')"
2mer-0+422,0.13157619,2,0.13157619,-80.17092026,2.476279e-05,19.327,18.155,18.155,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='8d4d0ae')"
2mer-0+724,-0.04396088,2,-0.04396088,-80.21488114,2.475745e-05,20.095,18.157,18.157,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='e99d303')"
2mer-0+482,-0.07394097,2,-0.07394097,-80.28882211,2.469303e-05,20.291,18.172,18.172,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='02e4244')"
2mer-0+498,-0.07383689,2,-0.07383689,-80.362659,2.467257e-05,20.235,18.177,18.177,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='504bc87')"
2mer-0+767,-0.11992625,1,-0.05996313,-80.42262213,2.450709e-05,20.166,18.218,18.218,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='d2516e8')"
2mer-0+647,-0.13558398,1,-0.06779199,-80.49041412,2.44795e-05,19.74,18.225,18.225,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='ef173ec')"
2mer-0+649,0.07893931,2,0.07893931,-80.41147481,2.441551e-05,20.786,18.241,18.241,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='e21e0e2')"
2mer-0+631,-0.20164206,2,-0.20164206,-80.61311687,2.433023e-05,21.069,18.262,18.262,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='f61cd38')"
2mer-0+608,-0.02050132,1,-0.01025066,-80.62336753,2.428786e-05,19.415,18.273,18.273,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='9cc868f')"
2mer-0+606,0.16539591,1,0.08269795,-80.54066958,2.427355e-05,21.698,18.276,18.276,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='f90754d')"
2mer-0+593,-0.04590506,2,-0.04590506,-80.58657464,2.416927e-05,20.258,18.303,18.303,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='85ff1ff')"
2mer-0+568,0.10992601,2,0.10992601,-80.47664863,2.414519e-05,20.983,18.309,18.309,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='951890e')"
2mer-0+546,-0.04869378,2,-0.04869378,-80.52534241,2.40939e-05,20.162,18.322,18.322,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='ec853fa')"
2mer-0+529,-0.10821642,1,-0.05410821,-80.57945062,2.409049e-05,19.751,18.323,18.323,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='9a42144')"
2mer-0+574,0.11328691,1,0.05664346,-80.52280717,2.407298e-05,20.033,18.327,18.327,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='696f244')"
2mer-0+525,-0.04537445,2,-0.04537445,-80.56818161,2.403789e-05,20.236,18.336,18.336,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='d5405c3')"
2mer-0+475,-0.12689941,1,-0.0634497,-80.63163132,2.396719e-05,19.598,18.354,18.354,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='ea75444')"
2mer-0+780,-0.09477673,1,-0.04738836,-80.67901968,2.395434e-05,19.728,18.357,18.357,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='ee088e6')"
2mer-0+566,-0.00306657,2,-0.00306657,-80.68208625,2.381299e-05,20.369,18.393,18.393,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='467da63')"
2mer-0+734,0.02378006,1,0.01189003,-80.67019622,2.37412e-05,20.516,18.412,18.412,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='dc884d8')"
2mer-0+570,0.0757035,2,0.0757035,-80.59449272,2.371808e-05,19.916,18.418,18.418,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='90cb9d4')"
2mer-0+708,0.07269037,1,0.03634519,-80.55814753,2.357543e-05,20.891,18.455,18.455,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='bb8f000')"
2mer-0+738,0.25948236,1,0.12974118,-80.42840635,2.349215e-05,20.775,18.477,18.477,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='fd9ef49')"
2mer-0+507,0.10320531,2,0.10320531,-80.32520104,2.339179e-05,20.983,18.503,18.503,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='e130127')"
2mer-0+691,0.17601989,2,0.17601989,-80.14918115,2.32159e-05,22.004,18.55,18.55,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='4f5bc2a')"
2mer-0+731,-0.15036237,1,-0.07518119,-80.22436234,2.320288e-05,19.065,18.553,18.553,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='34fd225')"
2mer-0+533,0.09545126,2,0.09545126,-80.12891108,2.308937e-05,20.906,18.584,18.584,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='8203e57')"
2mer-0+635,-0.20571148,2,-0.20571148,-80.33462256,2.296255e-05,21.569,18.618,18.618,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='972b274')"
2mer-0+483,-0.02309599,2,-0.02309599,-80.35771855,2.292787e-05,20.55,18.627,18.627,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='633ab51')"
2mer-0+540,-0.0299312,2,-0.0299312,-80.38764975,2.288541e-05,20.518,18.639,18.639,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='db174ea')"
2mer-0+613,0.02454477,2,0.02454477,-80.36310498,2.287874e-05,21.396,18.64,18.64,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='88d8f47')"
2mer-0+650,-0.06600959,2,-0.06600959,-80.42911457,2.287748e-05,21.389,18.641,18.641,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='ffc8627')"
2mer-0+715,0.1728272,2,0.1728272,-80.25628736,2.27584e-05,22.108,18.673,18.673,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='ebb0f31')"
2mer-0+687,0.09512669,2,0.09512669,-80.16116067,2.266969e-05,19.891,18.698,18.698,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='d2b05e8')"
2mer-0+660,-0.13461853,2,-0.13461853,-80.2957792,2.264408e-05,21.124,18.705,18.705,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='b23a4db')"
2mer-0+669,-0.05480641,1,-0.02740321,-80.3231824,2.261122e-05,21.62,18.714,18.714,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='ffe5222')"
2mer-0+620,-0.04789866,2,-0.04789866,-80.37108107,2.257215e-05,20.833,18.724,18.724,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='25a9cd3')"
2mer-0+526,0.03679145,1,0.01839572,-80.35268534,2.238742e-05,21.198,18.776,18.776,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='de0de85')"
2mer-0+774,-0.01262118,1,-0.00631059,-80.35899593,2.238254e-05,20.524,18.777,18.777,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='b8422fc')"
2mer-0+532,-0.13392142,2,-0.13392142,-80.49291735,2.226392e-05,19.824,18.811,18.811,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='4c9dd7d')"
2mer-0+654,0.11572974,1,0.05786487,-80.43505248,2.224666e-05,20.638,18.815,18.815,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='8175b38')"
2mer-0+798,0.01562551,1,0.00781275,-80.42723973,2.224006e-05,20.427,18.817,18.817,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='2d5926f')"
2mer-0+615,0.07647531,2,0.07647531,-80.35076442,2.220785e-05,21.52,18.826,18.826,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='d5c7571')"
2mer-0+689,0.0726809,2,0.0726809,-80.27808352,2.220627e-05,21.201,18.827,18.827,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='653f687')"
2mer-0+500,-0.11288822,2,-0.11288822,-80.39097174,2.217402e-05,20.343,18.836,18.836,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='909e91a')"
2mer-0+775,-0.01196675,1,-0.00598337,-80.39695511,2.216731e-05,20.803,18.838,18.838,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='5a44eea')"
2mer-0+612,0.1076352,2,0.1076352,-80.28931991,2.203062e-05,20.485,18.877,18.877,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='35885e8')"
2mer-0+663,-0.07698156,2,-0.07698156,-80.36630147,2.20131e-05,21.124,18.882,18.882,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='e4b927a')"
2mer-0+609,0.01410685,2,0.01410685,-80.35219461,2.195609e-05,21.466,18.898,18.898,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='67017bf')"
2mer-0+723,-0.03910758,2,-0.03910758,-80.3913022,2.178397e-05,20.998,18.948,18.948,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='5465a8b')"
2mer-0+729,0.19803412,1,0.09901706,-80.29228514,2.16926e-05,21.065,18.974,18.974,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='7ab71e9')"
2mer-0+802,-0.06163854,1,-0.03081927,-80.32310441,2.162375e-05,21.784,18.994,18.994,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='fabdd01')"
2mer-0+740,-0.10573649,1,-0.05286825,-80.37597265,2.154679e-05,19.718,19.017,19.017,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='5d838dd')"
2mer-0+667,-0.07943402,2,-0.07943402,-80.45540667,2.147267e-05,21.172,19.039,19.039,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='0c72b0a')"
2mer-0+670,0.02419151,2,0.02419151,-80.43121516,2.135718e-05,21.927,19.073,19.073,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='b87e827')"
2mer-0+751,-0.03641625,2,-0.03641625,-80.46763141,2.127288e-05,20.977,19.098,19.098,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='12b97ee')"
2mer-0+725,0.15165931,2,0.15165931,-80.31597209,2.120843e-05,22.484,19.118,19.118,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='90098a8')"
2mer-0+518,-0.1224296,1,-0.0612148,-80.37718689,2.118088e-05,19.513,19.126,19.126,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='6acc0b3')"
2mer-0+512,-0.01666828,2,-0.01666828,-80.39385517,2.115812e-05,21.023,19.133,19.133,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='1735476')"
2mer-0+771,0.00641057,1,0.00320528,-80.39064989,2.114349e-05,21.31,19.137,19.137,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='58f389e')"
2mer-0+622,-0.02743706,2,-0.02743706,-80.41808694,2.097625e-05,21.069,19.188,19.188,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='a175b0e')"
2mer-0+712,0.06871482,2,0.06871482,-80.34937213,2.091833e-05,21.195,19.205,19.205,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='abc8e80')"
2mer-0+657,0.00391194,2,0.00391194,-80.34546019,2.090376e-05,21.36,19.21,19.21,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='879b7d4')"
2mer-0+658,0.10069862,2,0.10069862,-80.24476157,2.089647e-05,21.928,19.212,19.212,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='16f82fc')"
2mer-0+677,0.04573878,2,0.04573878,-80.1990228,2.086421e-05,21.201,19.222,19.222,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='4b0549b')"
2mer-0+763,-0.094899,1,-0.0474495,-80.2464723,2.084188e-05,21.333,19.229,19.229,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='42c8e51')"
2mer-0+536,-0.10689441,2,-0.10689441,-80.35336671,2.066811e-05,20.231,19.283,19.283,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='6c36f53')"
2mer-0+850,-0.01802824,2,-0.01802824,-80.37139495,2.066701e-05,21.057,19.283,19.283,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='7e80973')"
2mer-0+551,0.04431192,2,0.04431192,-80.32708303,2.059396e-05,20.739,19.306,19.306,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='50c9dbc')"
2mer-0+816,-0.03691368,1,-0.01845684,-80.34553987,2.058721e-05,21.241,19.308,19.308,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='9468bb1')"
2mer-0+564,0.12006036,2,0.12006036,-80.22547951,2.055219e-05,20.162,19.319,19.319,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='db973cb')"
2mer-0+646,-0.08551285,1,-0.04275643,-80.26823594,2.047868e-05,20.786,19.342,19.342,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='e41700b')"
2mer-0+855,-0.06412742,1,-0.03206371,-80.30029965,2.046339e-05,20.178,19.347,19.347,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='5637088')"
2mer-0+872,0.0353426,1,0.0176713,-80.28262835,2.041604e-05,20.958,19.362,19.362,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='6d606b2')"
2mer-0+713,0.04941594,2,0.04941594,-80.2332124,2.029337e-05,20.854,19.401,19.401,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='8a5987d')"
2mer-0+555,-0.11628017,1,-0.05814008,-80.29135249,2.02912e-05,20.494,19.401,19.401,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='8695629')"
2mer-0+901,0.07177055,2,0.07177055,-80.21958194,2.027967e-05,21.747,19.405,19.405,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='2ead60c')"
2mer-0+849,-0.00968455,1,-0.00484227,-80.22442421,2.022947e-05,21.262,19.421,19.421,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='6477497')"
2mer-0+726,0.01821132,2,0.01821132,-80.20621289,2.013948e-05,21.858,19.45,19.45,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='0d26620')"
2mer-0+520,0.12230667,2,0.12230667,-80.08390622,2.013151e-05,20.291,19.453,19.453,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='5f099a4')"
2mer-0+678,0.14007678,1,0.07003839,-80.01386783,2.009297e-05,22.927,19.465,19.465,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='f93e9d6')"
2mer-0+793,0.1440858,2,0.1440858,-79.86978203,2.006247e-05,22.789,19.475,19.475,"Molecule(name='C2H6N2O2', formula='C2H6N2O2', hash='f4274b3')"
